bg_geoid,municipio,building_count,osm_pv_count,detected_pv_count,overlap_count,total_detected_area_deg2,detected_pv_rate,annual_flux_mean_kwh_per_kw_yr,flux_pixel_count,median_household_income_usd,total_housing_units,tenure_total,tenure_owner_occupied,tenure_renter_occupied,race_total,nh_white_alone,nh_black_alone,nh_aian_alone,nh_asian_alone,nh_nhpi_alone,nh_other_alone,nh_two_or_more,hispanic_or_latino,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,pct_owner_occupied,pct_bachelor_plus,diversity_index,urban_block_count,total_urban_pop,total_urban_housing_units,urban_land_area_m2,pct_urban_pop,pct_urban_population,pct_urban_housing_units,pct_urban_land_area,is_urban
721270076003,San Juan,235,24,26,4,8.563995169965219e-08,0.11063829787234042,1614.887106630781,4230840,25461.0,322,297,126,171,759,0,0,0,0,0,0,0,759,540,36,35,0,1,0.42424242424242425,0.13333333333333333,0.0,6,502.0,256.0,87450.0,0.7514970059880239,0.7514970059880239,0.839344262295082,1.0,true
721270076004,San Juan,271,37,36,14,1.2150996266699567e-07,0.13284132841328414,1596.9492651209223,6836998,33750.0,273,168,125,43,478,0,0,0,0,0,0,0,478,344,35,28,0,0,0.7440476190476191,0.18313953488372092,0.0,10,515.0,296.0,129121.0,0.7744360902255639,0.7744360902255639,1.0277777777777777,1.0,true
721270077001,San Juan,266,32,18,7,8.65574595352443e-08,0.06766917293233082,1597.3976286807938,3624236,31607.0,263,230,184,46,532,0,0,0,0,0,0,0,532,464,45,29,0,0,0.8,0.15948275862068967,0.0,5,593.0,313.0,82185.0,1.3855140186915889,1.3855140186915889,0.828042328042328,1.0,true
721270077002,San Juan,261,21,20,6,4.9363128252449704e-08,0.07662835249042145,1628.1170967868738,8317849,22465.0,213,195,41,154,652,0,0,0,0,0,0,0,652,486,119,35,0,0,0.21025641025641026,0.3168724279835391,0.0,7,562.0,276.0,107758.0,0.8726708074534162,0.8726708074534162,1.0036363636363637,1.0,true
721270077003,San Juan,276,28,21,6,1.1952300144734884e-07,0.07608695652173914,1632.918405761592,8767395,18913.0,261,166,144,22,282,0,0,0,0,0,0,0,282,225,60,0,0,0,0.8674698795180723,0.26666666666666666,0.0,5,533.0,276.0,75295.0,1.7532894736842106,1.7532894736842106,1.38,1.0,true
721270077004,San Juan,509,53,50,13,2.441356685734999e-07,0.09823182711198428,1611.7791836963183,10913734,27237.0,493,356,180,176,741,0,0,0,0,0,0,0,741,585,293,12,0,18,0.5056179775280899,0.5521367521367522,0.0,10,941.0,516.0,214564.0,1.3179271708683473,1.3179271708683473,1.1441241685144123,1.0,true
721270078001,San Juan,500,69,23,17,1.578765853233707e-07,0.046,1605.4845291919319,8770591,21596.0,524,461,341,120,920,0,0,0,0,0,0,0,920,759,100,0,0,0,0.7396963123644251,0.13175230566534915,0.0,14,1074.0,548.0,243401.0,0.7321063394683026,0.7321063394683026,0.8203592814371258,1.0,true
721270078002,San Juan,408,67,24,19,2.615827604676311e-07,0.058823529411764705,1573.4904364372676,8566079,12964.0,689,615,255,360,1217,0,0,0,0,0,0,0,1217,876,175,66,0,0,0.4146341463414634,0.2751141552511416,0.0,9,1121.0,581.0,190964.0,0.7037037037037037,0.7037037037037037,0.8395953757225434,1.0,true
721270078003,San Juan,229,28,16,11,9.615560351415864e-08,0.06986899563318777,1613.811387343537,3764928,27857.0,432,432,222,210,1206,19,0,0,0,0,0,0,1187,760,62,55,0,60,0.5138888888888888,0.23289473684210527,0.031012708706330105,7,572.0,329.0,88389.0,0.7323943661971831,0.7323943661971831,0.7889688249400479,1.0,true
721270078004,San Juan,328,38,19,13,3.3523369993868444e-07,0.057926829268292686,1563.6624550007211,6219635,34792.0,808,731,302,429,1370,0,0,0,0,0,0,0,1370,1144,131,131,0,0,0.4131326949384405,0.229020979020979,0.0,11,979.0,574.0,352257.0,2.1099137931034484,2.1099137931034484,1.2370689655172413,1.0,true
721270078005,San Juan,97,3,8,1,2.0104099607598618e-08,0.08247422680412371,1602.7692286624213,2263713,,278,278,18,260,469,0,0,0,0,0,0,0,469,427,30,0,0,0,0.06474820143884892,0.0702576112412178,0.0,8,1034.0,490.0,108455.0,1.4401114206128134,1.4401114206128134,1.1722488038277512,1.0,true
721270079001,San Juan,276,49,21,18,2.579205117756819e-07,0.07608695652173914,1609.9243007191726,3950897,65117.0,460,367,241,126,847,0,0,0,0,0,0,0,847,621,384,30,9,11,0.6566757493188011,0.6988727858293076,0.0,8,577.0,301.0,120597.0,0.8448023426061494,0.8448023426061494,0.9933993399339934,1.0,true
721270079002,San Juan,519,50,57,25,2.2265052555198854e-06,0.10982658959537572,1566.988302408396,7718795,37031.0,490,410,364,46,549,0,0,0,0,0,0,0,549,549,255,82,0,29,0.8878048780487805,0.6666666666666666,0.0,10,964.0,635.0,653323.0,1.4011627906976745,1.4011627906976745,1.040983606557377,1.0,true
721270079003,San Juan,552,89,50,32,5.209202075686635e-07,0.09057971014492754,1596.4917220703728,10159017,59792.0,479,366,217,149,1252,0,0,0,0,0,0,0,1252,747,309,101,0,9,0.592896174863388,0.5609103078982597,0.0,22,964.0,488.0,331870.0,0.9727547931382442,0.9727547931382442,1.0166666666666666,1.0,true
721270080011,San Juan,376,0,24,0,1.107864095300515e-07,0.06382978723404255,1567.3054364369173,130208,21250.0,461,328,206,122,759,0,0,0,0,0,0,0,759,578,145,104,32,0,0.6280487804878049,0.486159169550173,0.0,12,937.0,491.0,201294.0,0.989440337909187,0.989440337909187,1.0102880658436213,1.0,true
721270080012,San Juan,327,1,18,1,3.463880922566679e-07,0.05504587155963303,1480.1151977791549,1157915,33125.0,994,872,466,406,2123,26,0,0,0,0,0,0,2097,1564,606,171,88,22,0.5344036697247706,0.5671355498721228,0.02419367184742227,3,1306.0,608.0,220870.0,1.308617234468938,1.308617234468938,1.354120267260579,1.0,true
721270080013,San Juan,324,0,19,0,1.4173710245454045e-07,0.05864197530864197,1517.7724886568792,3248506,,744,596,150,446,907,0,0,0,0,0,0,0,907,655,139,16,28,0,0.2516778523489933,0.27938931297709924,0.0,7,1413.0,813.0,299984.0,0.8886792452830189,0.8886792452830189,0.861228813559322,1.0,true
721270080021,San Juan,337,0,15,0,7.240203620514043e-08,0.04451038575667656,1587.5576529192188,37388,19821.0,317,204,98,106,491,0,0,0,0,0,0,0,491,459,34,36,18,12,0.4803921568627451,0.2178649237472767,0.0,6,683.0,345.0,132558.0,1.2814258911819887,1.2814258911819887,1.116504854368932,1.0,true
721270080022,San Juan,292,0,7,0,1.5537395335344022e-08,0.023972602739726026,,0,21513.0,549,463,255,208,1372,14,0,0,0,0,0,0,1358,899,156,77,0,14,0.550755939524838,0.27474972191323693,0.020199916701374443,7,923.0,397.0,139832.0,1.2819444444444446,1.2819444444444446,1.0447368421052632,1.0,true
721270080023,San Juan,195,0,8,0,3.690207996420005e-08,0.041025641025641026,,0,,944,832,364,468,1769,0,15,0,0,0,0,0,1754,1116,491,123,83,0,0.4375,0.6245519713261649,0.016814934422714423,5,1369.0,692.0,132791.0,1.1651063829787234,1.1651063829787234,1.0343796711509716,1.0,true
721270080024,San Juan,138,0,5,0,2.6695603868803192e-08,0.036231884057971016,,0,41581.0,303,251,135,116,639,0,0,0,0,0,0,0,639,362,88,0,14,0,0.5378486055776892,0.281767955801105,0.0,3,744.0,348.0,88795.0,0.7948717948717948,0.7948717948717948,0.6783625730994152,1.0,true
721270081001,San Juan,387,0,20,0,2.1225227945224039e-07,0.05167958656330749,1569.8586607528237,1385113,27446.0,363,271,90,181,879,6,24,0,0,0,0,0,849,550,110,14,0,0,0.33210332103321033,0.22545454545454546,0.06630246129832607,9,779.0,414.0,227953.0,1.120863309352518,1.120863309352518,0.9605568445475638,1.0,true
721270081002,San Juan,750,0,65,0,1.0601525822469022e-06,0.08666666666666667,,0,56667.0,789,636,492,144,1488,20,0,0,0,0,0,0,1468,1265,409,238,46,32,0.7735849056603774,0.5731225296442688,0.02652040698346636,22,1379.0,696.0,499660.0,1.2290552584670231,1.2290552584670231,0.8754716981132076,1.0,true
721270082011,San Juan,44,0,0,0,0.0,0.0,1566.2897638705563,1616388,2499.0,171,171,0,171,368,0,0,0,0,0,0,0,368,171,18,0,0,0,0.0,0.10526315789473684,0.0,2,578.0,300.0,68308.0,1.2245762711864407,1.2245762711864407,1.4354066985645932,1.0,true
721270082012,San Juan,139,4,7,0,6.351294796543684e-08,0.050359712230215826,1540.2442842215842,4368705,10032.0,985,908,0,908,1853,0,0,0,0,0,0,0,1853,979,22,16,0,0,0.0,0.03881511746680286,0.0,7,1647.0,840.0,191866.0,1.629080118694362,1.629080118694362,1.1244979919678715,1.0,true
721270082021,San Juan,437,0,33,0,3.610067856151148e-07,0.07551487414187644,1382.9161882314907,415312,,428,411,286,125,1186,0,0,0,0,0,0,0,1186,814,194,89,91,62,0.6958637469586375,0.5356265356265356,0.0,10,954.0,476.0,274524.0,0.795,0.795,0.9015151515151515,1.0,true
721270082022,San Juan,486,9,22,3,2.3413220363530093e-07,0.04526748971193416,1486.5046778715894,7011706,22825.0,791,591,314,277,1098,0,0,0,0,0,0,0,1098,736,180,106,19,79,0.5313028764805414,0.5217391304347826,0.0,12,1133.0,722.0,372522.0,1.2014846235418877,1.2014846235418877,1.1263650546021842,1.0,true
721270082023,San Juan,45,0,12,0,6.959643621139059e-08,0.26666666666666666,1539.7604948262936,525035,,245,245,0,245,526,0,0,0,0,0,0,0,526,323,0,21,0,0,0.0,0.06501547987616099,0.0,6,664.0,287.0,128970.0,0.8167281672816729,0.8167281672816729,0.9930795847750865,1.0,true
721270083001,San Juan,310,30,26,10,9.715591729104978e-08,0.08387096774193549,1599.0834142204376,7345736,25313.0,315,268,42,226,747,0,0,0,0,0,0,0,747,410,88,0,0,0,0.15671641791044777,0.2146341463414634,0.0,10,557.0,292.0,113848.0,0.7923186344238976,0.7923186344238976,0.8179271708683473,1.0,true
721270083002,San Juan,279,42,22,8,7.097194289710949e-08,0.07885304659498207,1623.2983430945496,7777327,55871.0,283,193,150,43,662,0,0,0,0,0,0,0,662,441,129,17,0,0,0.7772020725388601,0.3310657596371882,0.0,5,489.0,285.0,94994.0,0.6926345609065155,0.6926345609065155,0.8715596330275229,1.0,true
721270083003,San Juan,259,29,6,2,2.2241166117875134e-08,0.023166023166023165,1599.892168110911,6622426,,303,233,90,143,494,0,0,0,0,0,0,0,494,457,144,38,0,0,0.38626609442060084,0.3982494529540481,0.0,7,439.0,253.0,103268.0,0.8815261044176707,0.8815261044176707,0.840531561461794,1.0,true
721270083004,San Juan,279,38,17,7,1.1662169204567902e-07,0.06093189964157706,1590.5672958178613,6370521,21375.0,357,286,198,88,634,0,0,0,0,0,0,0,634,458,90,24,0,47,0.6923076923076923,0.35152838427947597,0.0,5,581.0,312.0,113299.0,1.0880149812734083,1.0880149812734083,0.9873417721518988,1.0,true
721270084001,San Juan,335,34,7,6,3.4691405803775757e-09,0.020895522388059702,1601.662646195198,4696537,22917.0,523,321,153,168,598,0,0,0,0,0,0,0,598,481,194,52,15,0,0.4766355140186916,0.5426195426195426,0.0,9,699.0,481.0,123785.0,1.2896678966789668,1.2896678966789668,1.1134259259259258,1.0,true
721270084002,San Juan,601,36,80,14,2.6728530023804853e-06,0.13311148086522462,1517.9016598731469,19360925,35833.0,431,284,170,114,1045,0,0,0,0,0,0,0,1045,1016,202,143,0,0,0.5985915492957746,0.3395669291338583,0.0,17,1502.0,503.0,1527969.0,0.7632113821138211,0.7632113821138211,1.1128318584070795,1.0,true
721270084003,San Juan,509,66,49,23,5.957667905873186e-07,0.0962671905697446,1608.168332460192,11111335,35238.0,461,340,158,182,800,0,0,0,0,0,0,0,800,529,220,29,0,0,0.4647058823529412,0.4706994328922495,0.0,15,874.0,442.0,246743.0,1.1515151515151516,1.1515151515151516,0.8095238095238095,1.0,true
721270084004,San Juan,362,45,7,4,1.5207953167149307e-08,0.019337016574585635,1615.7185906137784,7077197,37204.0,404,337,153,184,759,0,0,0,0,0,0,0,759,563,132,76,32,0,0.4540059347181009,0.42628774422735344,0.0,11,776.0,456.0,128917.0,0.9773299748110831,0.9773299748110831,1.027027027027027,1.0,true
721270085001,San Juan,80,15,19,9,3.623545911191239e-07,0.2375,1574.6426562159165,2239452,6568.0,860,750,21,729,1451,8,27,0,0,0,0,0,1416,916,174,96,17,2,0.028,0.3155021834061135,0.04728410407328576,6,1475.0,849.0,209718.0,1.4764764764764764,1.4764764764764764,1.4488054607508531,1.0,true
721270085002,San Juan,261,32,10,6,5.997889546011875e-08,0.038314176245210725,1615.5381558462793,6969797,23711.0,470,413,188,225,794,84,0,0,0,0,0,0,710,676,363,50,23,36,0.4552058111380145,0.6982248520710059,0.18920239326434407,10,588.0,386.0,121721.0,1.180722891566265,1.180722891566265,1.0265957446808511,1.0,true
721270085003,San Juan,301,22,8,2,2.0872133000012278e-08,0.026578073089700997,1589.6023784063264,7212774,29148.0,253,203,107,96,609,2,0,0,0,0,0,0,607,347,27,45,0,0,0.5270935960591133,0.207492795389049,0.006546574238097902,10,513.0,361.0,154429.0,1.7331081081081081,1.7331081081081081,1.1797385620915033,1.0,true
721270085004,San Juan,386,39,12,9,7.925996733462555e-08,0.031088082901554404,1571.569503831341,8369131,20000.0,681,518,285,233,1066,0,15,0,0,0,26,0,1025,755,159,70,45,0,0.5501930501930502,0.3629139072847682,0.07465090165405908,14,789.0,550.0,173729.0,0.7258509659613616,0.7258509659613616,0.8814102564102564,1.0,true
721270085005,San Juan,217,51,38,25,4.420314429979359e-07,0.17511520737327188,1645.877732950597,6308804,55000.0,266,200,111,89,485,0,0,0,0,0,0,0,485,485,73,58,9,0,0.555,0.28865979381443296,0.0,7,508.0,299.0,111587.0,1.6440129449838188,1.6440129449838188,1.1198501872659177,1.0,true
721270086011,San Juan,252,28,54,21,9.927768041003685e-07,0.21428571428571427,1673.5321419023614,1095257,48750.0,323,281,160,121,680,26,0,0,0,0,0,0,654,508,303,124,6,0,0.5693950177935944,0.8523622047244095,0.07354671280276803,8,487.0,277.0,194597.0,1.0188284518828452,1.0188284518828452,1.108,1.0,true
721270086012,San Juan,268,26,56,23,1.064364325283342e-06,0.208955223880597,1612.340190665157,759184,35600.0,542,400,237,163,732,10,0,0,0,0,0,0,722,657,140,102,106,74,0.5925,0.6423135464231354,0.026949147481262425,10,720.0,493.0,197097.0,1.2392426850258176,1.2392426850258176,1.1281464530892449,1.0,true
721270086013,San Juan,272,22,61,19,1.0183787838354539e-06,0.22426470588235295,1568.879933470655,259692,,472,345,190,155,752,0,0,0,0,0,0,0,752,564,212,137,35,32,0.5507246376811594,0.7375886524822695,0.0,15,662.0,409.0,357327.0,1.258555133079848,1.258555133079848,0.8610526315789474,1.0,true
721270086021,San Juan,278,18,58,15,6.162291222529298e-07,0.20863309352517986,1565.9967176378796,1241718,32172.0,1404,1130,468,662,2220,0,0,0,29,0,0,0,2191,1864,694,368,29,35,0.41415929203539825,0.6040772532188842,0.025784838892946915,10,2282.0,1550.0,314891.0,1.1642857142857144,1.1642857142857144,1.3596491228070176,1.0,true
721270086022,San Juan,36,0,5,0,6.149834077120003e-08,0.1388888888888889,1391.2393112240636,351099,,23,23,23,0,59,0,0,0,0,0,0,0,59,59,0,0,0,0,1.0,0.0,0.0,4,92.0,39.0,87667.0,0.8214285714285714,0.8214285714285714,0.8297872340425532,1.0,true
721270086023,San Juan,424,0,37,0,1.971671724639134e-07,0.08726415094339622,1544.264270855668,3167309,30000.0,363,206,117,89,627,1,0,0,0,0,0,0,626,519,163,52,95,0,0.5679611650485437,0.5973025048169557,0.0031847052748590343,10,853.0,462.0,297901.0,1.1298013245033112,1.1298013245033112,1.206266318537859,1.0,true
721270086024,San Juan,283,0,27,0,4.0323396942855213e-07,0.09540636042402827,1608.6074352593173,921744,28886.0,351,263,208,55,524,0,0,0,0,0,0,0,524,443,194,57,0,0,0.7908745247148289,0.5665914221218962,0.0,12,517.0,300.0,491168.0,0.9349005424954792,0.9349005424954792,0.8108108108108109,1.0,true
721270086031,San Juan,374,0,67,0,4.4841460060421e-07,0.17914438502673796,1615.6793875792055,1769211,35809.0,464,366,223,143,725,0,0,0,0,0,0,0,725,570,194,72,6,17,0.6092896174863388,0.5070175438596491,0.0,11,761.0,433.0,172468.0,1.0718309859154929,1.0718309859154929,0.8625498007968128,1.0,true
721270086032,San Juan,348,0,65,0,3.6430103047150314e-07,0.1867816091954023,1585.1095855296714,2100574,45161.0,471,382,217,165,675,0,0,0,0,0,0,0,675,591,220,82,29,27,0.5680628272251309,0.6057529610829103,0.0,10,777.0,426.0,204039.0,1.105263157894737,1.105263157894737,1.01187648456057,1.0,true
721270087001,San Juan,128,5,6,3,4.335535036729364e-08,0.046875,1508.072423300412,565876,11477.0,585,348,15,333,565,28,0,0,0,0,0,0,537,405,92,53,18,0,0.04310344827586207,0.4024691358024691,0.09420314824966725,8,580.0,507.0,76269.0,0.6016597510373444,0.6016597510373444,0.8910369068541301,1.0,true
721270087002,San Juan,144,6,6,4,3.9147334183694196e-08,0.041666666666666664,1503.121636765217,77655,10694.0,405,167,43,124,201,0,0,0,0,0,0,0,201,156,63,31,7,0,0.25748502994011974,0.6474358974358975,0.0,7,462.0,440.0,74511.0,0.7439613526570048,0.7439613526570048,0.6984126984126984,1.0,true
721270087003,San Juan,201,7,8,5,7.953540847513458e-08,0.03980099502487562,1511.56365551531,553815,28218.0,570,273,30,243,359,0,0,0,0,0,0,0,359,269,68,72,0,25,0.10989010989010989,0.6133828996282528,0.0,12,592.0,507.0,111019.0,0.9367088607594937,0.9367088607594937,0.8380165289256198,1.0,true
721270089001,San Juan,385,0,4,0,7.089724107751022e-09,0.01038961038961039,1481.974539763737,399428,12540.0,584,373,112,261,711,0,0,0,0,0,0,0,711,644,23,0,0,0,0.3002680965147453,0.03571428571428571,0.0,16,764.0,515.0,98506.0,0.8904428904428905,0.8904428904428905,0.9050966608084359,1.0,true
721270089002,San Juan,219,0,3,0,2.4848567795447533e-08,0.0136986301369863,1513.370493409916,1126417,,575,246,44,202,480,0,0,0,0,0,0,0,480,418,29,56,0,0,0.17886178861788618,0.20334928229665072,0.0,15,554.0,509.0,139051.0,1.4427083333333333,1.4427083333333333,0.9288321167883211,1.0,true
721270089003,San Juan,362,0,13,0,2.032366118705574e-07,0.03591160220994475,1515.8300541401375,4328747,,719,293,50,243,532,0,0,0,0,0,24,0,508,354,29,50,0,25,0.17064846416382254,0.2937853107344633,0.08615523771835609,27,731.0,606.0,309822.0,0.9986338797814208,0.9986338797814208,0.695752009184845,1.0,true
721270090001,San Juan,152,0,7,0,2.0155549315521292e-08,0.046052631578947366,,0,12609.0,404,232,111,121,546,0,0,0,0,0,17,0,529,385,26,25,5,0,0.47844827586206895,0.14545454545454545,0.06033221967287905,10,637.0,422.0,86618.0,0.7511792452830188,0.7511792452830188,1.0,1.0,true
721270090002,San Juan,567,0,7,0,6.159588229011874e-08,0.012345679012345678,1451.5203787534995,79544,23152.0,726,448,174,274,1246,0,0,0,0,0,0,0,1246,936,169,10,24,0,0.38839285714285715,0.2168803418803419,0.0,14,1004.0,636.0,274233.0,0.7393225331369662,0.7393225331369662,0.8712328767123287,1.0,true
721270091111,San Juan,60,0,4,0,3.9131647850944955e-08,0.06666666666666667,1551.6398601386495,26089,27572.0,910,744,391,353,1106,0,12,0,32,0,0,0,1062,951,227,174,66,10,0.5255376344086021,0.501577287066246,0.07702847202011709,1,1099.0,895.0,83552.0,0.9891989198919892,0.9891989198919892,1.0492379835873389,1.0,true
721270091112,San Juan,80,0,4,0,1.594780863079217e-08,0.05,,0,,26,26,26,0,26,0,0,0,0,0,0,0,26,26,18,0,0,0,1.0,0.6923076923076923,0.0,4,148.0,76.0,54432.0,2.5517241379310347,2.5517241379310347,1.1875,1.0,true
721270091113,San Juan,51,0,8,0,4.7887098616951226e-08,0.1568627450980392,,0,34746.0,870,609,335,274,1118,0,0,0,0,0,0,0,1118,805,269,229,0,48,0.5500821018062397,0.6782608695652174,0.0,1,1443.0,907.0,96120.0,1.5927152317880795,1.5927152317880795,1.3659638554216869,1.0,true
721270091114,San Juan,259,0,8,0,2.1739797996979672e-07,0.03088803088803089,1521.6676646215813,305245,19572.0,222,109,70,39,249,0,0,0,0,0,0,0,249,152,34,0,10,0,0.6422018348623854,0.2894736842105263,0.0,8,518.0,290.0,134012.0,0.9539594843462247,0.9539594843462247,0.8169014084507042,1.0,true
721270091121,San Juan,27,0,0,0,0.0,0.0,,0,34728.0,975,807,400,407,1460,0,0,0,0,0,0,0,1460,986,242,241,0,0,0.49566294919454773,0.4898580121703854,0.0,2,1790.0,1049.0,100506.0,1.6155234657039712,1.6155234657039712,1.2761557177615572,1.0,true
721270091122,San Juan,370,0,14,0,1.8715089512414967e-07,0.03783783783783784,,0,28291.0,470,383,288,95,786,0,0,0,0,0,0,0,786,660,130,0,0,0,0.7519582245430809,0.19696969696969696,0.0,7,938.0,474.0,214117.0,1.293793103448276,1.293793103448276,1.2606382978723405,1.0,true
721270091123,San Juan,331,0,40,0,3.038952955654049e-07,0.12084592145015106,,0,15227.0,958,764,364,400,1570,0,0,0,0,0,0,0,1570,1136,227,56,19,43,0.47643979057591623,0.30369718309859156,0.0,7,1155.0,734.0,240144.0,1.09375,1.09375,1.115501519756839,1.0,true
721270091211,San Juan,492,0,22,0,2.001451811311039e-07,0.044715447154471545,1490.5244574355634,89192,28382.0,624,462,299,163,1091,9,0,0,0,0,0,0,1082,883,348,70,18,49,0.6471861471861472,0.549263873159683,0.01636252279923811,16,1000.0,493.0,326438.0,1.3679890560875514,1.3679890560875514,1.3007915567282322,1.0,true
721270091212,San Juan,288,1,15,1,1.6100292716170757e-07,0.052083333333333336,,0,44464.0,437,314,177,137,763,0,0,0,0,0,0,0,763,488,134,120,38,50,0.5636942675159236,0.7008196721311475,0.0,6,705.0,494.0,277987.0,0.9120310478654593,0.9120310478654593,0.9216417910447762,1.0,true
721270091213,San Juan,798,0,89,0,1.0583901523765125e-06,0.11152882205513784,,0,44297.0,860,716,539,177,1736,44,0,0,0,0,0,0,1692,1475,500,190,104,37,0.7527932960893855,0.5633898305084746,0.049406443118350296,10,1706.0,863.0,554904.0,1.0845518118245392,1.0845518118245392,1.0720496894409939,1.0,true
721270091221,San Juan,63,0,8,0,7.778672293252061e-08,0.12698412698412698,,0,2499.0,638,481,69,412,1079,0,0,0,0,0,0,0,1079,517,48,37,0,15,0.14345114345114346,0.19342359767891681,0.0,4,1314.0,602.0,597739.0,1.1376623376623376,1.1376623376623376,1.303030303030303,1.0,true
721270091222,San Juan,261,0,60,0,3.176502443649848e-07,0.22988505747126436,,0,13526.0,469,430,330,100,789,28,0,0,0,0,0,0,761,653,113,32,0,28,0.7674418604651163,0.2649310872894334,0.06845712835390283,8,873.0,384.0,264567.0,1.2525107604017216,1.2525107604017216,0.8533333333333334,1.0,true
721270091223,San Juan,494,0,79,0,1.285283430308863e-06,0.15991902834008098,,0,54276.0,510,475,456,19,1064,0,0,0,0,0,0,0,1064,866,414,100,34,0,0.96,0.6327944572748267,0.0,8,1334.0,572.0,271416.0,1.2851637764932562,1.2851637764932562,1.11284046692607,1.0,true
721270091224,San Juan,111,0,19,0,1.6121468895975698e-07,0.17117117117117117,,0,,326,260,124,136,544,0,0,0,0,0,0,0,544,544,204,78,0,0,0.47692307692307695,0.5183823529411765,0.0,1,574.0,344.0,186224.0,1.28125,1.28125,1.2027972027972027,1.0,true
721270091225,San Juan,483,0,52,0,6.753642234555241e-07,0.10766045548654245,,0,48780.0,978,892,445,447,2141,0,0,0,0,0,0,0,2141,1698,607,173,47,69,0.49887892376681614,0.5276796230859835,0.0,8,1953.0,924.0,410749.0,1.0377258235919236,1.0377258235919236,1.1564455569461827,1.0,true
721270091231,San Juan,816,0,168,0,2.779963962156603e-06,0.20588235294117646,,0,38750.0,848,742,618,124,1903,0,0,0,0,0,0,0,1903,1515,605,163,29,75,0.8328840970350404,0.5755775577557756,0.0,20,1449.0,690.0,444338.0,0.8385416666666666,0.8385416666666666,0.8701134930643127,1.0,true
721270091232,San Juan,248,0,60,0,5.85718017556286e-07,0.24193548387096775,,0,48846.0,233,222,189,33,501,0,0,0,0,0,0,0,501,453,141,23,14,29,0.8513513513513513,0.45695364238410596,0.0,9,620.0,276.0,141084.0,1.5121951219512195,1.5121951219512195,1.0656370656370657,1.0,true
721270093001,San Juan,363,0,1,0,3.614953567202218e-10,0.0027548209366391185,1485.3517247331406,182971,15057.0,488,327,170,157,522,0,0,0,0,0,0,0,522,401,37,0,0,0,0.5198776758409785,0.09226932668329177,0.0,20,827.0,452.0,109612.0,1.430795847750865,1.430795847750865,0.9358178053830227,1.0,true
721270093002,San Juan,222,0,9,0,1.8368484108394795e-07,0.04054054054054054,1543.9970366369805,1527927,16064.0,382,252,27,225,580,0,0,0,0,0,0,16,564,492,160,22,0,11,0.10714285714285714,0.39227642276422764,0.05365041617122479,14,426.0,277.0,182224.0,0.9703872437357631,0.9703872437357631,0.9453924914675768,1.0,true
721270093003,San Juan,219,0,27,0,2.2624816168356292e-07,0.1232876712328767,,0,23482.0,288,213,140,73,510,0,0,0,0,0,0,0,510,382,101,129,0,17,0.6572769953051644,0.6465968586387435,0.0,6,516.0,232.0,449527.0,1.6591639871382637,1.6591639871382637,1.2608695652173914,1.0,true
721270093004,San Juan,514,0,5,0,3.313059968053435e-08,0.009727626459143969,1468.1890609300578,152057,15625.0,461,312,179,133,744,0,0,0,0,0,0,0,744,515,19,0,0,0,0.5737179487179487,0.036893203883495145,0.0,17,814.0,461.0,181483.0,0.7152899824253075,0.7152899824253075,0.6341127922971114,1.0,true
721270094001,San Juan,492,0,8,0,6.110683730496958e-08,0.016260162601626018,1453.1299598489447,357580,19769.0,699,375,175,200,805,0,0,0,0,0,0,0,805,572,103,14,0,14,0.4666666666666667,0.229020979020979,0.0,17,865.0,559.0,169302.0,1.1472148541114058,1.1472148541114058,0.8748043818466353,1.0,true
721270094002,San Juan,147,0,23,0,1.8968035245892086e-07,0.1564625850340136,,0,53977.0,97,75,49,26,181,0,0,0,0,0,0,0,181,144,39,19,11,0,0.6533333333333333,0.4791666666666667,0.0,4,164.0,73.0,744381.0,1.2238805970149254,1.2238805970149254,1.3518518518518519,1.0,true
721270094003,San Juan,210,0,29,0,2.4169413645200024e-07,0.1380952380952381,,0,43864.0,303,242,211,31,531,5,0,0,0,0,0,0,526,391,109,29,7,9,0.871900826446281,0.3938618925831202,0.01865506222491753,6,648.0,292.0,194885.0,1.1020408163265305,1.1020408163265305,1.0391459074733096,1.0,true
721270096011,San Juan,246,0,76,0,1.0784822641026773e-06,0.3089430894308943,,0,84250.0,271,227,149,78,564,0,0,0,0,0,0,0,564,447,232,109,51,19,0.6563876651982379,0.9194630872483222,0.0,13,556.0,284.0,155517.0,0.879746835443038,0.879746835443038,0.9044585987261147,1.0,true
721270096012,San Juan,741,0,97,0,3.2053718188123574e-06,0.13090418353576247,1473.4072221301926,57726,,416,206,165,41,428,0,0,0,18,0,0,0,410,386,166,62,38,0,0.8009708737864077,0.689119170984456,0.08057472268320365,29,790.0,446.0,1008720.0,1.2950819672131149,1.2950819672131149,1.1736842105263159,1.0,true
721270096021,San Juan,537,0,51,0,1.9616637551700234e-06,0.09497206703910614,,0,44926.0,364,275,177,98,483,6,0,0,0,0,0,0,477,433,77,99,19,24,0.6436363636363637,0.5057736720554272,0.024536090428610047,13,740.0,377.0,813989.0,1.1349693251533743,1.1349693251533743,0.8997613365155132,1.0,true
