tract_geoid,municipio,building_count,occupied_h3_cell_count,nsrdb_site_count,osm_pv_count,detected_pv_count,any_pv_signal_count,overlap_count,total_detected_area_deg2,osm_pv_rate,osm_labeled_buildings_per_1000,detected_pv_rate,detected_pv_buildings_per_1000,any_pv_signal_rate,any_pv_evidence_buildings_per_1000,nsrdb_multiyear_ghi_mean,nsrdb_multiyear_dni_mean,nsrdb_multiyear_dhi_mean,nsrdb_multiyear_air_temperature_mean,acs_vintage,median_household_income_usd,total_housing_units,tenure_total,tenure_owner_occupied,tenure_renter_occupied,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,language_population_5plus,spanish_speaking_18_64,spanish_english_well_18_64,spanish_english_not_well_18_64,spanish_english_not_at_all_18_64,pct_owner_occupied,pct_bachelor_plus,pct_spanish_speaking_18_64,pct_spanish_english_well_18_64,pct_spanish_english_not_well_18_64,pct_spanish_english_not_at_all_18_64,cdc_svi_2020_location,cdc_svi_2020_overall_percentile,urban_block_count,total_urban_pop,total_urban_housing_units,urban_land_area_m2,pct_urban_pop,pct_urban_population,pct_urban_housing_units,pct_urban_land_area,is_urban
72127006102,San Juan,740,60,2,6,23,26,3,1.2489832621980468e-07,0.008108108108108109,8.108108108108109,0.031081081081081083,31.08108108108108,0.03513513513513514,35.13513513513514,233.04096943198456,236.93058263722958,77.1038839965221,28.1682988951623,2024,20556.0,843,554,190,364,932,314,77,35,0,1049,586,147,133,157,0.34296028880866425,0.4570815450643777,0.5586272640610105,0.2508532423208191,0.22696245733788395,0.26791808873720135,"Census Tract 61.02, San Juan Municipio, Puerto Rico",86.98,17,1227.0,825.0,675932.0,0.9839615076182838,0.9839615076182838,0.972877358490566,1.0,true
72127006200,San Juan,901,35,1,11,5,15,1,2.1160679808546434e-08,0.01220865704772475,12.208657047724751,0.005549389567147614,5.549389567147614,0.016648168701442843,16.64816870144284,233.43944320129978,237.80042086394093,76.8567031678315,28.174198400222174,2024,13956.0,1148,781,289,492,1184,134,54,0,0,1584,847,165,228,426,0.3700384122919334,0.15878378378378377,0.5347222222222222,0.19480519480519481,0.269185360094451,0.5029515938606848,"Census Tract 62, San Juan Municipio, Puerto Rico",97.50999999999999,26,1634.0,1082.0,264294.0,0.8973091707852828,0.8973091707852828,0.8868852459016393,1.0,true
72127006301,San Juan,1045,68,1,57,73,97,33,6.251083618778752e-07,0.05454545454545454,54.54545454545455,0.06985645933014355,69.85645933014354,0.09282296650717703,92.82296650717703,233.43944320129876,237.80042086393976,76.85670316783059,28.174198400222142,2024,30208.0,1580,1180,533,647,2680,663,329,77,32,3172,1848,454,221,388,0.4516949152542373,0.41082089552238804,0.5825977301387137,0.24567099567099568,0.11958874458874459,0.20995670995670995,"Census Tract 63.01, San Juan Municipio, Puerto Rico",44.36,51,2631.0,1598.0,595037.0,1.011534025374856,1.011534025374856,1.1229796205200282,1.0,true
72127006302,San Juan,486,53,1,32,41,48,25,7.789941368635389e-07,0.06584362139917696,65.84362139917695,0.08436213991769548,84.36213991769547,0.09876543209876543,98.76543209876543,233.43944320130348,237.80042086394582,76.85670316783137,28.17419840022235,2024,35774.0,2120,1687,851,836,2530,908,488,173,52,3080,1672,630,304,90,0.5044457617071725,0.6407114624505929,0.5428571428571428,0.37679425837320574,0.18181818181818182,0.05382775119617225,"Census Tract 63.02, San Juan Municipio, Puerto Rico",31.56,32,2870.0,1973.0,461502.0,0.9845626072041166,0.9845626072041166,0.9884769539078156,1.0,true
72127006500,San Juan,1102,72,2,112,57,131,38,4.848934705494199e-07,0.10163339382940109,101.63339382940109,0.05172413793103448,51.724137931034484,0.11887477313974591,118.87477313974591,233.74444642215713,239.96741320470932,75.51729676716226,28.17331162358469,2024,42634.0,1128,685,358,327,1267,414,199,51,58,1458,966,339,135,150,0.5226277372262774,0.5698500394632992,0.6625514403292181,0.35093167701863354,0.13975155279503104,0.15527950310559005,"Census Tract 65, San Juan Municipio, Puerto Rico",30.04,48,1601.0,1105.0,699863.0,1.1071922544951591,1.1071922544951591,0.9200666111573689,1.0,true
72127006600,San Juan,420,44,2,8,20,20,8,1.2010103695099798e-07,0.01904761904761905,19.047619047619047,0.047619047619047616,47.61904761904762,0.047619047619047616,47.61904761904762,227.41916866987802,224.6586149886908,80.59119352129554,28.085066711275726,2024,17765.0,1343,905,276,629,1296,344,269,46,13,1816,1242,545,212,43,0.30497237569060776,0.5185185185185185,0.683920704845815,0.4388083735909823,0.1706924315619968,0.03462157809983897,"Census Tract 66, San Juan Municipio, Puerto Rico",58.35,28,2045.0,1218.0,488698.0,0.9733460257020466,0.9733460257020466,0.84,1.0,true
72127006701,San Juan,927,64,4,133,70,146,57,4.000090455522137e-07,0.14347357065803668,143.47357065803666,0.07551240560949299,75.51240560949299,0.1574973031283711,157.4973031283711,232.84681759736293,237.8760401379896,76.28871465131667,28.1675354773839,2024,71667.0,1112,840,566,274,1680,743,254,164,178,1903,1119,399,96,21,0.6738095238095239,0.7970238095238096,0.5880189174986863,0.35656836461126007,0.08579088471849866,0.01876675603217158,"Census Tract 67.01, San Juan Municipio, Puerto Rico",11.28,26,1815.0,1113.0,556462.0,0.8614143331751305,0.8614143331751305,0.9221209610604806,1.0,true
72127006702,San Juan,407,41,3,14,18,19,13,1.7391441269476103e-07,0.0343980343980344,34.3980343980344,0.044226044226044224,44.22604422604422,0.04668304668304668,46.68304668304668,226.3698346873251,222.65765195495263,81.1947219423551,28.079310074985017,2024,37212.0,1949,1217,574,643,1508,575,173,177,95,1763,972,543,0,51,0.47165160230073955,0.6763925729442971,0.551332955190017,0.558641975308642,0.0,0.05246913580246913,"Census Tract 67.02, San Juan Municipio, Puerto Rico",14.430000000000001,13,2341.0,1798.0,354154.0,1.1303718010622887,1.1303718010622887,0.9835886214442013,1.0,true
72127006800,San Juan,1353,89,2,140,68,168,40,2.868830675125918e-07,0.10347376201034737,103.47376201034737,0.05025868440502587,50.25868440502587,0.12416851441241686,124.16851441241685,233.74929978368436,240.69861414995538,74.98095843414454,28.17195564275554,2024,36381.0,3569,3094,1617,1477,4783,1617,450,671,228,6015,3306,1376,503,100,0.5226244343891403,0.6201128998536484,0.5496259351620948,0.4162129461584997,0.15214761040532365,0.030248033877797943,"Census Tract 68, San Juan Municipio, Puerto Rico",20.169999999999998,66,5427.0,3383.0,873857.0,1.3023758099352052,1.3023758099352052,1.0912903225806452,1.0,true
72127006900,San Juan,1230,60,4,122,25,132,15,1.0646713889725266e-07,0.0991869918699187,99.1869918699187,0.02032520325203252,20.32520325203252,0.1073170731707317,107.3170731707317,231.2401586946234,235.066916004851,76.97326922494294,28.146990394567847,2024,28714.0,1365,1032,492,540,1616,356,115,64,25,2036,1272,275,328,337,0.47674418604651164,0.3465346534653465,0.6247544204322201,0.21619496855345913,0.2578616352201258,0.264937106918239,"Census Tract 69, San Juan Municipio, Puerto Rico",38.83,39,2297.0,1351.0,538055.0,0.7697721179624665,0.7697721179624665,0.8888157894736842,1.0,true
72127007004,San Juan,1445,182,3,122,42,138,26,6.056629115638025e-07,0.08442906574394464,84.42906574394463,0.02906574394463668,29.06574394463668,0.09550173010380623,95.50173010380622,232.23845440430344,237.8612172018094,75.72177477299363,28.1174861004062,2024,17279.0,1212,932,375,557,1579,422,35,18,0,1936,1232,343,174,403,0.40236051502145925,0.30082330588980366,0.6363636363636364,0.2784090909090909,0.14123376623376624,0.32711038961038963,"Census Tract 70.04, San Juan Municipio, Puerto Rico",65.18,51,2104.0,1234.0,3838885.0,1.169538632573652,1.169538632573652,1.0583190394511148,1.0,true
72127007100,San Juan,904,68,1,90,28,102,16,3.5301845624930676e-07,0.09955752212389381,99.5575221238938,0.030973451327433628,30.97345132743363,0.11283185840707964,112.83185840707965,232.12056019840415,237.63928268440182,75.78121261660468,28.116841575502793,2024,29634.0,1010,836,408,428,1489,232,75,20,34,1939,1182,337,264,343,0.4880382775119617,0.24244459368703827,0.6095925734914904,0.28510998307952623,0.2233502538071066,0.29018612521150594,"Census Tract 71, San Juan Municipio, Puerto Rico",62.260000000000005,21,1567.0,899.0,624358.0,0.8424731182795699,0.8424731182795699,0.9782372143634385,1.0,true
72127007300,San Juan,1458,109,2,171,47,185,33,4.324068696728051e-07,0.11728395061728394,117.28395061728395,0.03223593964334705,32.23593964334705,0.12688614540466392,126.88614540466392,228.86419996926233,230.32349937670838,78.4418882137978,28.058222261899864,2024,35425.0,2292,1828,1026,802,3267,1052,297,46,45,3802,2179,668,192,577,0.5612691466083151,0.44077134986225897,0.5731194108364019,0.3065626434144103,0.08811381367599816,0.26480036714089034,"Census Tract 73, San Juan Municipio, Puerto Rico",26.57,50,3251.0,2066.0,1171138.0,1.00556758428704,1.00556758428704,0.974068835454974,1.0,true
72127007400,San Juan,839,45,2,95,28,104,19,1.9029232148900532e-07,0.11323003575685339,113.2300357568534,0.033373063170441,33.373063170441,0.12395709177592372,123.95709177592371,231.15659245266122,235.47361959825386,76.56884214070466,28.09948872642788,2024,29142.0,912,699,357,342,1071,242,45,7,0,1439,793,214,226,266,0.5107296137339056,0.27450980392156865,0.5510771369006254,0.2698612862547289,0.2849936948297604,0.3354350567465322,"Census Tract 74, San Juan Municipio, Puerto Rico",37.2,16,1635.0,907.0,325485.0,0.749656121045392,0.749656121045392,0.8500468603561387,1.0,true
72127007500,San Juan,781,55,3,92,22,98,16,1.1029560170494941e-07,0.117797695262484,117.797695262484,0.028169014084507043,28.169014084507044,0.12548015364916773,125.48015364916773,227.19862772964817,226.5283809903375,79.84073595733828,28.034037529001992,2024,20640.0,1001,788,374,414,1267,265,20,0,11,1890,1108,141,255,502,0.4746192893401015,0.23362273086029992,0.5862433862433862,0.1272563176895307,0.23014440433212996,0.45306859205776173,"Census Tract 75, San Juan Municipio, Puerto Rico",63.12,26,1743.0,904.0,577149.0,0.9173684210526316,0.9173684210526316,0.9367875647668393,1.0,true
72127007600,San Juan,1032,53,2,129,27,138,18,1.121666749542909e-07,0.125,125.0,0.02616279069767442,26.162790697674417,0.13372093023255813,133.72093023255815,227.1295924283942,225.92762330665377,80.21499448009739,28.081346333358404,2024,24013.0,1127,821,471,350,1679,185,86,0,1,2178,1339,157,406,550,0.5736906211936662,0.1620011911852293,0.6147842056932966,0.11725168035847648,0.3032113517550411,0.4107542942494399,"Census Tract 76, San Juan Municipio, Puerto Rico",66.59,30,2071.0,1110.0,423903.0,0.7656192236598891,0.7656192236598891,0.9273182957393483,1.0,true
72127007700,San Juan,1312,57,1,134,36,149,21,1.6486886976577733e-07,0.10213414634146341,102.13414634146342,0.027439024390243903,27.4390243902439,0.11356707317073171,113.5670731707317,227.1281593423713,226.4232868246553,79.8603556457384,28.026970955910095,2024,27759.0,1230,947,549,398,1760,517,76,0,18,2194,1392,172,350,452,0.5797254487856388,0.3471590909090909,0.6344576116681859,0.1235632183908046,0.2514367816091954,0.32471264367816094,"Census Tract 77, San Juan Municipio, Puerto Rico",49.78,27,2629.0,1381.0,479802.0,1.2578947368421052,1.2578947368421052,1.0590490797546013,1.0,true
72127007800,San Juan,1562,95,2,205,55,219,41,3.1081147111688833e-07,0.13124199743918052,131.24199743918055,0.035211267605633804,35.2112676056338,0.14020486555697823,140.20486555697823,227.02185885414832,226.19212670385542,79.92222972827899,28.02574605027861,2024,24128.0,2731,2517,1138,1379,3966,498,252,0,60,5003,3001,708,731,1163,0.45212554628526025,0.2042360060514372,0.5998400959424346,0.23592135954681773,0.24358547150949683,0.3875374875041653,"Census Tract 78, San Juan Municipio, Puerto Rico",93.49,49,4780.0,2522.0,983466.0,0.9516225363328688,0.9516225363328688,0.9484768710041369,1.0,true
72127007900,San Juan,1347,108,2,188,68,202,54,6.719627806162724e-07,0.13956941351150706,139.56941351150707,0.050482553823311065,50.482553823311065,0.14996288047512993,149.9628804751299,226.87513651809314,225.87306558295052,80.00763206351697,28.024055361754236,2024,46283.0,1429,1143,822,321,1917,948,213,9,49,2611,1147,291,121,87,0.7191601049868767,0.6358894105372979,0.4392952891612409,0.25370531822144726,0.1054925893635571,0.07585004359197908,"Census Tract 79, San Juan Municipio, Puerto Rico",21.37,40,2505.0,1424.0,1105790.0,1.0605419136325147,1.0605419136325147,1.022254127781766,1.0,true
72127008001,San Juan,1027,74,2,1,42,42,1,2.2820058321857562e-07,0.0009737098344693282,0.9737098344693281,0.04089581304771178,40.89581304771178,0.04089581304771178,40.89581304771178,218.44019587063684,207.53051672403413,84.91733871260773,27.926859135578262,2024,20791.0,2199,1796,822,974,2797,890,291,148,22,3715,2420,993,413,379,0.4576837416481069,0.48301751877011084,0.6514131897711979,0.4103305785123967,0.1706611570247934,0.15661157024793387,"Census Tract 80.01, San Juan Municipio, Puerto Rico",87.2,22,3656.0,1912.0,722148.0,1.0342291371994343,1.0342291371994343,1.0175625332623737,1.0,true
72127008002,San Juan,962,59,1,0,29,29,0,1.469997046034391e-07,0.0,0.0,0.030145530145530147,30.145530145530145,0.030145530145530147,30.145530145530145,218.38914025767897,207.41949163039683,84.94705653670266,27.92627081929815,2024,22891.0,2113,1750,852,898,2836,769,236,115,26,3941,2150,629,490,679,0.4868571428571429,0.40409026798307474,0.5455468155290535,0.29255813953488374,0.22790697674418606,0.3158139534883721,"Census Tract 80.02, San Juan Municipio, Puerto Rico",81.45,21,3719.0,1782.0,493976.0,1.1055291319857312,1.1055291319857312,0.9524318546231961,1.0,true
72127008100,San Juan,1137,87,1,0,61,61,0,4.2301212500123906e-07,0.0,0.0,0.05364995602462621,53.649956024626206,0.05364995602462621,53.649956024626206,218.38914025767784,207.41949163039683,84.94705653670343,27.926270819298153,2024,51183.0,1152,907,582,325,1815,519,252,46,32,2301,1199,342,176,239,0.6416758544652701,0.4677685950413223,0.5210777922642329,0.28523769808173477,0.14678899082568808,0.1993327773144287,"Census Tract 81, San Juan Municipio, Puerto Rico",8.03,31,2158.0,1110.0,727613.0,1.1876719867914145,1.1876719867914145,0.9053833605220228,1.0,true
72127008201,San Juan,183,27,1,4,12,16,0,4.058291326522718e-08,0.02185792349726776,21.85792349726776,0.06557377049180328,65.57377049180327,0.08743169398907104,87.43169398907104,227.12815934237284,226.42328682464782,79.86035564573882,28.02697095590982,2024,9201.0,1156,1079,0,1079,1150,40,16,0,0,2071,1289,19,292,853,0.0,0.04869565217391304,0.6224046354418156,0.01474010861132661,0.2265321955003879,0.6617532971295578,"Census Tract 82.01, San Juan Municipio, Puerto Rico",96.64,9,2225.0,1140.0,260174.0,1.5003371544167228,1.5003371544167228,1.1924686192468619,1.0,true
72127008202,San Juan,968,83,2,9,32,39,2,1.5029937257378826e-07,0.009297520661157025,9.297520661157025,0.03305785123966942,33.05785123966942,0.040289256198347105,40.289256198347104,219.5447130292083,209.93239016848082,84.27443493128575,27.939586539841947,2024,24875.0,1464,1247,600,647,1873,374,216,110,141,2619,1432,281,333,442,0.48115477145148355,0.44901227976508273,0.5467735777014128,0.1962290502793296,0.2325418994413408,0.308659217877095,"Census Tract 82.02, San Juan Municipio, Puerto Rico",55.53,28,2751.0,1485.0,776016.0,0.9306495263870095,0.9306495263870095,1.0185185185185186,1.0,true
72127008300,San Juan,1127,55,1,139,41,155,25,1.5631932871300323e-07,0.1233362910381544,123.33629103815439,0.03637976929902396,36.379769299023955,0.13753327417923691,137.5332741792369,227.128159342369,226.42328682465416,79.86035564573841,28.026970955910418,2024,24130.0,1258,980,480,500,1766,451,79,0,47,2435,1467,244,490,471,0.4897959183673469,0.32672706681766706,0.6024640657084189,0.1663258350374915,0.3340149965916837,0.3210633946830266,"Census Tract 83, San Juan Municipio, Puerto Rico",91.64999999999999,27,2066.0,1142.0,425409.0,0.8463744367062679,0.8463744367062679,0.8777863182167563,1.0,true
72127008400,San Juan,1807,171,4,181,55,211,25,7.596662285940439e-07,0.10016602102933038,100.16602102933038,0.030437188710570006,30.437188710570005,0.11676812396236856,116.76812396236856,226.78650574765547,225.37579911055903,80.26679644387303,28.0597851627088,2024,34127.0,1819,1282,634,648,2589,748,300,47,0,3174,1845,443,259,713,0.49453978159126366,0.42294322132097334,0.5812854442344045,0.24010840108401085,0.14037940379403793,0.386449864498645,"Census Tract 84, San Juan Municipio, Puerto Rico",53.25,52,3851.0,1882.0,2027414.0,0.9478218065468865,0.9478218065468865,1.0042689434364995,1.0,true
72127008500,San Juan,1245,77,2,159,48,175,32,3.4966216303721824e-07,0.12771084337349398,127.71084337349397,0.03855421686746988,38.55421686746988,0.14056224899598393,140.56224899598394,227.13082069099173,225.50280236136598,80.51894665607462,28.127950124860124,2024,17342.0,2530,2084,712,1372,3179,796,319,94,38,4222,2530,866,473,551,0.3416506717850288,0.39226171752123307,0.5992420653718616,0.3422924901185771,0.18695652173913044,0.21778656126482213,"Census Tract 85, San Juan Municipio, Puerto Rico",71.58,47,3873.0,2445.0,771184.0,1.2144873000940735,1.2144873000940735,1.1324687355257064,1.0,true
72127008601,San Juan,792,75,2,76,74,106,44,5.30994857045548e-07,0.09595959595959595,95.95959595959596,0.09343434343434344,93.43434343434343,0.13383838383838384,133.83838383838383,226.7778172419941,224.2307121404001,80.82997738406122,28.108391083728527,2024,43088.0,1337,1026,587,439,1729,655,363,147,106,2131,1175,382,163,147,0.5721247563352827,0.735106998264893,0.5513843266072267,0.3251063829787234,0.13872340425531915,0.1251063829787234,"Census Tract 86.01, San Juan Municipio, Puerto Rico",12.690000000000001,33,1869.0,1179.0,749021.0,1.179179810725552,1.179179810725552,1.0146299483648882,1.0,true
72127008602,San Juan,1021,101,2,18,59,66,11,3.349752101044092e-07,0.01762977473065622,17.62977473065622,0.05778648383937316,57.78648383937316,0.06464250734573947,64.64250734573947,226.86794882759577,224.97819360875155,80.62871014937315,28.123458967501495,2024,31358.0,2141,1622,816,806,2885,1051,477,124,35,3330,1743,657,274,86,0.5030826140567201,0.5847487001733103,0.5234234234234234,0.3769363166953528,0.1572002294893861,0.04934021801491681,"Census Tract 86.02, San Juan Municipio, Puerto Rico",13.34,36,3744.0,2351.0,1191627.0,1.1076923076923078,1.1076923076923078,1.2118556701030927,1.0,true
72127008603,San Juan,722,45,1,0,36,36,0,1.8731227541538162e-07,0.0,0.0,0.04986149584487535,49.86149584487535,0.04986149584487535,49.86149584487535,227.13087300250768,225.48470930066563,80.53189193391924,28.129934973390437,2024,36471.0,935,748,440,308,1161,414,154,35,44,1361,735,304,168,88,0.5882352941176471,0.5572782084409992,0.5400440852314474,0.41360544217687073,0.22857142857142856,0.11972789115646258,"Census Tract 86.03, San Juan Municipio, Puerto Rico",2.06,21,1538.0,859.0,376507.0,1.0884642604387826,1.0884642604387826,0.9306608884073673,1.0,true
72127008700,San Juan,473,29,1,18,25,30,13,1.5929085302182488e-07,0.03805496828752643,38.05496828752643,0.052854122621564484,52.854122621564485,0.06342494714587738,63.424947145877375,226.06767846894587,221.7084136697559,81.42954849860436,28.065057556614196,2024,16442.0,1560,788,88,700,830,223,156,25,25,1093,783,303,45,204,0.1116751269035533,0.516867469879518,0.716376944190302,0.38697318007662834,0.05747126436781609,0.26053639846743293,"Census Tract 87, San Juan Municipio, Puerto Rico",92.62,27,1634.0,1454.0,261799.0,0.7370320252593595,0.7370320252593595,0.8059866962305987,1.0,true
72127008900,San Juan,966,61,1,0,21,21,0,2.5408360944102726e-07,0.0,0.0,0.021739130434782608,21.73913043478261,0.021739130434782608,21.73913043478261,226.06767846894405,221.70841366975407,81.42954849860563,28.065057556614196,2024,13182.0,1878,912,206,706,1416,81,106,0,25,1723,1090,219,149,614,0.22587719298245615,0.1497175141242938,0.632617527568195,0.20091743119266056,0.13669724770642203,0.563302752293578,"Census Tract 89, San Juan Municipio, Puerto Rico",92.08,58,2049.0,1630.0,547379.0,1.0379939209726443,1.0379939209726443,0.8199195171026157,1.0,true
72127009000,San Juan,719,46,2,0,6,6,0,4.496138562063838e-08,0.0,0.0,0.008344923504867872,8.344923504867872,0.008344923504867872,8.344923504867872,228.1843036205572,226.32748127975063,80.11213274448816,28.061672991876588,2024,19881.0,1130,680,285,395,1321,195,35,29,0,1775,1013,186,232,431,0.41911764705882354,0.19606358819076458,0.5707042253521126,0.18361303060217177,0.22902270483711748,0.42546890424481737,"Census Tract 90, San Juan Municipio, Puerto Rico",99.67,24,1641.0,1058.0,360851.0,0.7438803263825929,0.7438803263825929,0.9184027777777778,1.0,true
72127009111,San Juan,450,42,2,0,16,16,0,9.522829596696692e-08,0.0,0.0,0.035555555555555556,35.55555555555556,0.035555555555555556,35.55555555555556,228.74702223576625,227.55549056003474,79.76188916534092,28.06077318324452,2024,29549.0,2028,1488,822,666,1934,548,403,76,58,2376,1400,443,264,282,0.5524193548387096,0.5610134436401241,0.5892255892255892,0.31642857142857145,0.18857142857142858,0.20142857142857143,"Census Tract 91.11, San Juan Municipio, Puerto Rico",33.08,14,3208.0,2168.0,368116.0,1.225362872421696,1.225362872421696,1.1198347107438016,1.0,true
72127009112,San Juan,728,60,1,0,56,56,0,3.025050816009076e-07,0.0,0.0,0.07692307692307693,76.92307692307692,0.07692307692307693,76.92307692307692,224.0276244568514,219.48970867241312,81.51302597410594,27.826626402656988,2024,24468.0,2403,1954,1052,902,2782,599,297,19,43,3553,2058,648,569,308,0.5383828045035824,0.3443565780014378,0.5792288207148888,0.31486880466472306,0.27648202137998057,0.14965986394557823,"Census Tract 91.12, San Juan Municipio, Puerto Rico",73.64,16,3883.0,2257.0,554767.0,1.3440636898580824,1.3440636898580824,1.2160560344827587,1.0,true
72127009121,San Juan,1578,112,4,1,90,90,1,5.899305744010188e-07,0.0006337135614702154,0.6337135614702155,0.057034220532319393,57.034220532319395,0.057034220532319393,57.034220532319395,226.56382517869756,223.71731522236513,80.61041807151562,27.97893759223009,2024,42356.0,1921,1492,1015,477,2846,982,380,160,136,3571,1976,651,299,320,0.6802949061662198,0.5825720309205903,0.5533464015681882,0.32945344129554655,0.1513157894736842,0.16194331983805668,"Census Tract 91.21, San Juan Municipio, Puerto Rico",31.45,32,3411.0,1850.0,1159329.0,1.108547286317842,1.108547286317842,1.0755813953488371,1.0,true
72127009122,San Juan,1412,137,2,0,105,105,0,6.035796108742621e-07,0.0,0.0,0.07436260623229461,74.36260623229462,0.07436260623229461,74.36260623229462,223.787222393713,219.17153555772376,81.48988297379714,27.85592975341995,2024,26042.0,2921,2538,1424,1114,4278,1386,420,81,112,5424,3033,861,480,867,0.5610717100078803,0.4672744273024778,0.5591814159292036,0.2838773491592483,0.1582591493570722,0.2858555885262117,"Census Tract 91.22, San Juan Municipio, Puerto Rico",17.03,29,6048.0,2826.0,1730695.0,1.1586206896551725,1.1586206896551725,1.125448028673835,1.0,true
72127009123,San Juan,1064,68,2,0,93,93,0,6.791170453611979e-07,0.0,0.0,0.08740601503759399,87.40601503759399,0.08740601503759399,87.40601503759399,223.8720974266243,219.2838680112349,81.49805371446045,27.8455840732372,2024,44167.0,1081,964,807,157,1968,746,186,43,104,2344,1214,446,218,48,0.8371369294605809,0.5482723577235772,0.5179180887372014,0.3673805601317957,0.17957166392092258,0.039538714991762765,"Census Tract 91.23, San Juan Municipio, Puerto Rico",6.069999999999999,29,2069.0,966.0,585422.0,0.9677268475210478,0.9677268475210478,0.9182509505703422,1.0,true
72127009300,San Juan,1318,84,2,0,25,25,0,1.2867067517285877e-07,0.0,0.0,0.01896813353566009,18.96813353566009,0.01896813353566009,18.96813353566009,225.73830370703195,221.32361083119008,81.4275684213127,28.053465586492706,2024,16639.0,1619,1104,516,588,1790,317,151,0,28,2316,1215,248,187,539,0.4673913043478261,0.2770949720670391,0.5246113989637305,0.20411522633744855,0.15390946502057612,0.44362139917695476,"Census Tract 93, San Juan Municipio, Puerto Rico",97.94,57,2583.0,1422.0,922846.0,1.0474452554744527,1.0474452554744527,0.8429164196799052,1.0,true
72127009400,San Juan,849,69,3,0,25,25,0,9.697593752740209e-08,0.0,0.0,0.02944640753828033,29.44640753828033,0.02944640753828033,29.44640753828033,225.1923687237611,220.68599837063866,81.42439923509404,28.034055755050296,2024,30948.0,1099,692,435,257,1107,251,62,18,23,1475,800,158,235,335,0.6286127167630058,0.31978319783197834,0.5423728813559322,0.1975,0.29375,0.41875,"Census Tract 94, San Juan Municipio, Puerto Rico",63.56,27,1677.0,924.0,1108568.0,1.136178861788618,1.136178861788618,0.9486652977412731,1.0,true
72127009601,San Juan,987,112,4,0,67,67,0,5.509055679579043e-07,0.0,0.0,0.06788247213779129,67.88247213779128,0.06788247213779129,67.88247213779128,221.1563504335002,213.9714253604703,82.71575395182586,27.979584429200884,2024,71250.0,687,433,314,119,833,398,171,89,19,936,534,213,26,43,0.7251732101616628,0.8127250900360145,0.5705128205128205,0.398876404494382,0.04868913857677903,0.08052434456928839,"Census Tract 96.01, San Juan Municipio, Puerto Rico",29.07,42,1346.0,730.0,1164237.0,1.0837359098228663,1.0837359098228663,1.0518731988472623,1.0,true
72127009602,San Juan,1059,112,2,0,49,49,0,4.050081919527163e-07,0.0,0.0,0.04627006610009443,46.27006610009443,0.04627006610009443,46.27006610009443,220.75716869032544,213.2464464152114,82.89145638005171,27.96541666140346,2024,48889.0,1114,876,616,260,1470,527,227,54,86,1725,1034,394,180,125,0.7031963470319634,0.6081632653061224,0.5994202898550725,0.38104448742746616,0.17408123791102514,0.12088974854932302,"Census Tract 96.02, San Juan Municipio, Puerto Rico",20.5,31,1849.0,1044.0,1282599.0,1.1837387964148527,1.1837387964148527,1.079627714581179,1.0,true
72127009603,San Juan,1157,79,4,0,117,117,0,7.505130514935407e-07,0.0,0.0,0.10112359550561797,101.12359550561797,0.10112359550561797,101.12359550561797,220.67288658746145,213.2275089175904,82.88925914719056,27.940488891024668,2024,44211.0,1124,912,737,175,1617,639,324,99,33,1983,922,304,140,12,0.8081140350877193,0.6771799628942486,0.464952092788704,0.3297180043383948,0.15184381778741865,0.013015184381778741,"Census Tract 96.03, San Juan Municipio, Puerto Rico",3.36,40,2339.0,1136.0,749700.0,0.9488843813387424,0.9488843813387424,0.9450915141430949,1.0,true
72127009614,San Juan,756,64,2,0,76,76,0,5.243283926543169e-07,0.0,0.0,0.10052910052910052,100.52910052910053,0.10052910052910052,100.52910052910053,218.2385827482416,209.1742265300269,84.06029302688722,27.758381269966474,2024,58657.0,922,757,597,160,1451,562,287,138,71,1646,777,270,54,72,0.7886393659180978,0.7291523087525844,0.47205346294046174,0.3474903474903475,0.0694980694980695,0.09266409266409266,"Census Tract 96.14, San Juan Municipio, Puerto Rico",1.95,18,1814.0,866.0,729676.0,1.0061009428729895,1.0061009428729895,0.8909465020576132,1.0,true
72127009624,San Juan,1500,120,1,0,106,106,0,7.247513316618365e-07,0.0,0.0,0.07066666666666667,70.66666666666667,0.07066666666666667,70.66666666666667,218.22449035606795,209.15144099839856,84.06683308737726,27.75722283265372,2024,27984.0,2044,1752,865,887,2907,836,323,131,176,3838,1938,289,505,340,0.4937214611872146,0.5042999656002752,0.504950495049505,0.14912280701754385,0.26057791537667696,0.17543859649122806,"Census Tract 96.24, San Juan Municipio, Puerto Rico",39.26,60,4071.0,1936.0,1292771.0,1.06015625,1.06015625,0.9938398357289527,1.0,true
72127009800,San Juan,2314,267,3,0,181,181,0,1.375294495113326e-06,0.0,0.0,0.07821953327571306,78.21953327571305,0.07821953327571306,78.21953327571305,219.4911403459707,210.11746590157313,83.99700547546043,27.94555364784093,2024,65281.0,2409,2293,1515,778,4491,1548,388,678,359,5781,3599,1045,309,254,0.6607064980375055,0.6619906479625919,0.6225566510984258,0.2903584328980272,0.08585718255070852,0.07057515976660184,"Census Tract 98, San Juan Municipio, Puerto Rico",1.41,71,5325.0,2392.0,2899787.0,1.021288837744534,1.021288837744534,1.078449053201082,1.0,true
